N° de Commande,Date de Commande,Date de Livraison,Id Client,Canal,Id Produit,Quantité
CDE - 0001302,06/14/17,2017-06-17,Id3,Détaillant,5,9
CDE - 0002582,06/14/17,2017-07-02,Id4,Grossiste,13,9
CDE - 0003818,06/14/17,2017-07-02,Id1,Grossiste,4,7
CDE - 0004980,06/14/17,2017-06-21,Id36,Export,9,8
CDE - 0005723,06/14/17,2017-06-30,Id29,Détaillant,13,8
CDE - 0007100,06/14/17,2017-06-30,Id33,Détaillant,3,12
CDE - 0001088,06/15/17,2017-07-01,Id42,Détaillant,4,12
CDE - 0002026,06/15/17,2017-07-03,Id9,Export,12,9
CDE - 0006331,06/15/17,2017-06-30,Id26,Grossiste,14,5
CDE - 0002677,06/16/17,2017-06-23,Id49,Grossiste,14,12
CDE - 0002946,06/16/17,2017-06-29,Id24,Grossiste,1,10
CDE - 0003134,06/16/17,2017-06-30,Id16,Grossiste,13,11
CDE - 0003286,06/16/17,2017-07-02,Id34,Grossiste,6,9
CDE - 0003530,06/16/17,2017-07-03,Id42,Grossiste,3,12
CDE - 0004082,06/16/17,2017-06-20,Id27,Export,9,5
CDE - 0005349,06/16/17,2017-06-27,Id32,Détaillant,10,5
CDE - 0006634,06/16/17,2017-06-19,Id48,Grossiste,10,5
CDE - 000203,06/17/17,2017-07-01,Id44,Export,9,11
CDE - 000398,06/17/17,2017-06-21,Id9,Détaillant,4,11
CDE - 0001364,06/17/17,2017-06-24,Id32,Détaillant,14,6
CDE - 0001865,06/17/17,2017-06-26,Id30,Grossiste,13,12
CDE - 0004758,06/17/17,2017-06-30,Id34,Export,13,9
CDE - 0005528,06/17/17,2017-06-28,Id28,Grossiste,13,9
CDE - 0006203,06/17/17,2017-06-26,Id11,Détaillant,4,10
CDE - 000208,06/18/17,2017-06-22,Id5,Détaillant,5,6
CDE - 000881,06/18/17,2017-07-02,Id25,Export,4,12
CDE - 0001067,06/18/17,2017-06-30,Id3,Détaillant,10,7
CDE - 0002466,06/18/17,2017-07-05,Id44,Grossiste,5,9
CDE - 0003052,06/18/17,2017-07-02,Id25,Grossiste,5,8
CDE - 0004935,06/18/17,2017-07-01,Id48,Export,13,8
CDE - 0005452,06/18/17,2017-06-21,Id33,Grossiste,13,5
CDE - 0006081,06/18/17,2017-06-25,Id48,Grossiste,1,10
CDE - 0006473,06/18/17,2017-06-28,Id14,Grossiste,10,9
CDE - 0007583,06/18/17,2017-06-23,Id24,Grossiste,5,10
CDE - 0001022,06/19/17,2017-07-02,Id36,Export,13,7
CDE - 0001767,06/19/17,2017-07-06,Id23,Détaillant,13,11
CDE - 0002785,06/19/17,2017-07-07,Id37,Détaillant,14,10
CDE - 0003871,06/19/17,2017-07-03,Id16,Grossiste,12,7
CDE - 0004041,06/19/17,2017-07-07,Id7,Grossiste,6,5
CDE - 0004249,06/19/17,2017-06-22,Id40,Grossiste,5,5
CDE - 0004472,06/19/17,2017-06-30,Id37,Grossiste,1,7
CDE - 0007283,06/19/17,2017-07-05,Id30,Grossiste,1,6
CDE - 0007487,06/19/17,2017-06-27,Id30,Détaillant,3,6
CDE - 0001437,06/20/17,2017-06-27,Id15,Détaillant,10,10
CDE - 0003952,06/20/17,2017-07-05,Id28,Détaillant,1,5
CDE - 0005319,06/20/17,2017-06-27,Id38,Export,9,10
CDE - 0007316,06/20/17,2017-07-03,Id2,Détaillant,3,7
CDE - 0003395,06/21/17,2017-07-02,Id31,Détaillant,6,5
CDE - 0003698,06/21/17,2017-07-07,Id34,Grossiste,9,11
CDE - 0004129,06/21/17,2017-06-29,Id2,Grossiste,1,11
CDE - 0005320,06/21/17,2017-07-01,Id12,Détaillant,4,5
CDE - 0006749,06/21/17,2017-06-25,Id19,Export,6,5
CDE - 0006771,06/21/17,2017-07-09,Id38,Grossiste,1,12
CDE - 0007676,06/21/17,2017-06-30,Id21,Grossiste,9,8
CDE - 000158,06/22/17,2017-07-01,Id8,Détaillant,1,7
CDE - 0001207,06/22/17,2017-07-04,Id16,Grossiste,1,8
CDE - 0001438,06/22/17,2017-07-01,Id33,Grossiste,5,6
CDE - 0001946,06/22/17,2017-06-25,Id34,Détaillant,5,7
CDE - 0002856,06/22/17,2017-07-08,Id46,Grossiste,5,5
CDE - 0003071,06/22/17,2017-06-28,Id41,Export,1,7
CDE - 0004921,06/22/17,2017-06-30,Id27,Grossiste,3,10
CDE - 0007072,06/22/17,2017-07-04,Id28,Grossiste,3,9
CDE - 0007905,06/22/17,2017-06-26,Id14,Grossiste,3,10
CDE - 0001489,06/23/17,2017-07-09,Id37,Détaillant,3,9
CDE - 0003974,06/23/17,2017-07-09,Id9,Grossiste,9,6
CDE - 0004859,06/23/17,2017-07-02,Id27,Grossiste,1,6
CDE - 000331,06/24/17,2017-07-05,Id11,Détaillant,3,8
CDE - 0001704,06/24/17,2017-07-04,Id3,Détaillant,13,5
CDE - 0003677,06/24/17,2017-07-01,Id20,Export,1,12
CDE - 0003889,06/24/17,2017-07-08,Id39,Grossiste,13,5
CDE - 0004224,06/24/17,2017-07-05,Id6,Détaillant,10,7
CDE - 0004342,06/24/17,2017-07-02,Id46,Grossiste,1,7
CDE - 0004396,06/24/17,2017-06-30,Id14,Grossiste,1,6
CDE - 0004945,06/24/17,2017-07-03,Id47,Grossiste,5,5
CDE - 0006736,06/24/17,2017-07-11,Id20,Détaillant,1,9
CDE - 0006981,06/24/17,2017-07-09,Id26,Détaillant,13,11
CDE - 0007356,06/24/17,2017-07-02,Id4,Détaillant,9,7
CDE - 000159,06/25/17,2017-07-05,Id47,Grossiste,6,12
CDE - 000638,06/25/17,2017-07-05,Id48,Détaillant,9,5
CDE - 000850,06/25/17,2017-07-12,Id50,Détaillant,10,12
CDE - 0001046,06/25/17,2017-07-06,Id37,Détaillant,13,6
CDE - 0001491,06/25/17,2017-06-28,Id48,Export,6,7
CDE - 0001632,06/25/17,2017-07-05,Id5,Export,5,8
CDE - 0002432,06/25/17,2017-07-08,Id16,Détaillant,1,7
CDE - 0002517,06/25/17,2017-07-08,Id39,Export,1,7
CDE - 0002889,06/25/17,2017-07-10,Id7,Détaillant,14,12
CDE - 0002914,06/25/17,2017-07-13,Id7,Grossiste,6,10
CDE - 0003655,06/25/17,2017-06-28,Id27,Détaillant,13,9
CDE - 0005442,06/25/17,2017-07-11,Id24,Grossiste,3,7
CDE - 0005472,06/25/17,2017-07-05,Id11,Grossiste,1,6
CDE - 0006217,06/25/17,2017-07-10,Id23,Export,10,8
CDE - 000420,06/26/17,2017-07-08,Id6,Export,1,8
CDE - 0001211,06/26/17,2017-07-04,Id37,Détaillant,5,7
CDE - 0002634,06/26/17,2017-07-13,Id46,Grossiste,10,7
CDE - 0006054,06/26/17,2017-07-01,Id25,Export,3,9
CDE - 0006574,06/26/17,2017-07-10,Id18,Grossiste,3,7
CDE - 0006770,06/26/17,2017-06-30,Id1,Détaillant,10,8
CDE - 0001098,06/27/17,2017-07-15,Id30,Grossiste,13,11
CDE - 0002423,06/27/17,2017-07-09,Id36,Grossiste,4,8
CDE - 0004783,06/27/17,2017-07-06,Id41,Grossiste,5,11
CDE - 0005327,06/27/17,2017-06-30,Id9,Détaillant,14,7
CDE - 0006172,06/27/17,2017-07-12,Id16,Grossiste,5,5
CDE - 0006391,06/27/17,2017-06-30,Id34,Détaillant,1,9
CDE - 0007888,06/27/17,2017-07-08,Id39,Export,3,10
CDE - 0008086,06/27/17,2017-07-02,Id27,Détaillant,9,9
CDE - 0001500,06/28/17,2017-07-10,Id47,Grossiste,1,5
CDE - 0001850,06/28/17,2017-07-16,Id50,Grossiste,5,12
CDE - 0002395,06/28/17,2017-07-09,Id10,Détaillant,13,8
CDE - 0002417,06/28/17,2017-07-04,Id44,Export,13,5
CDE - 0004038,06/28/17,2017-07-06,Id44,Détaillant,10,5
CDE - 0005903,06/28/17,2017-07-06,Id44,Grossiste,5,7
CDE - 0007128,06/28/17,2017-07-07,Id15,Grossiste,1,6
CDE - 0007326,06/28/17,2017-07-12,Id9,Détaillant,13,10
CDE - 0007489,06/28/17,2017-07-05,Id19,Détaillant,3,9
CDE - 0001874,06/29/17,2017-07-03,Id48,Détaillant,14,9
CDE - 0002651,06/29/17,2017-07-11,Id24,Détaillant,12,12
CDE - 0004817,06/29/17,2017-07-04,Id10,Export,1,10
CDE - 000419,06/30/17,2017-07-16,Id47,Grossiste,13,7
CDE - 0003726,06/30/17,2017-07-15,Id18,Détaillant,3,12
CDE - 0003754,06/30/17,2017-07-11,Id41,Grossiste,1,11
CDE - 0003982,06/30/17,2017-07-15,Id33,Détaillant,1,8
CDE - 0004124,06/30/17,2017-07-18,Id40,Grossiste,6,9
CDE - 0007766,06/30/17,2017-07-03,Id45,Grossiste,1,11
CDE - 0004906,07/01/17,2017-07-04,Id38,Détaillant,9,12
CDE - 0006049,07/01/17,2017-07-08,Id22,Grossiste,4,9
CDE - 0006896,07/01/17,2017-07-17,Id10,Détaillant,1,5
CDE - 0006901,07/01/17,2017-07-12,Id41,Détaillant,1,8
CDE - 0007496,07/01/17,2017-07-10,Id11,Grossiste,9,8
CDE - 000248,07/02/17,2017-07-16,Id37,Grossiste,1,9
CDE - 0001317,07/02/17,2017-07-13,Id14,Grossiste,9,11
CDE - 0001331,07/02/17,2017-07-08,Id46,Grossiste,4,8
CDE - 0001553,07/02/17,2017-07-13,Id50,Détaillant,1,12
CDE - 0001588,07/02/17,2017-07-19,Id49,Grossiste,9,5
CDE - 0002948,07/02/17,2017-07-16,Id18,Grossiste,6,8
CDE - 0003201,07/02/17,2017-07-16,Id21,Export,9,5
CDE - 0003895,07/02/17,2017-07-14,Id35,Grossiste,6,6
CDE - 0005368,07/02/17,2017-07-15,Id9,Export,13,5
CDE - 0005418,07/02/17,2017-07-06,Id40,Grossiste,3,8
CDE - 0007662,07/02/17,2017-07-09,Id28,Détaillant,1,8
CDE - 0007760,07/02/17,2017-07-09,Id34,Export,9,8
CDE - 0002076,07/03/17,2017-07-07,Id13,Grossiste,4,12
CDE - 0002585,07/03/17,2017-07-10,Id46,Export,9,9
CDE - 0005056,07/03/17,2017-07-10,Id15,Détaillant,5,6
CDE - 0005272,07/03/17,2017-07-11,Id27,Détaillant,13,12
CDE - 0005335,07/03/17,2017-07-17,Id17,Export,4,9
CDE - 0005545,07/03/17,2017-07-07,Id12,Grossiste,1,8
CDE - 0006709,07/03/17,2017-07-20,Id46,Détaillant,13,12
CDE - 0007047,07/03/17,2017-07-16,Id11,Détaillant,13,12
CDE - 0007554,07/03/17,2017-07-13,Id23,Grossiste,1,5
CDE - 0007961,07/03/17,2017-07-09,Id6,Détaillant,13,5
CDE - 0002291,07/04/17,2017-07-08,Id3,Grossiste,10,10
CDE - 0005329,07/04/17,2017-07-13,Id46,Grossiste,1,8
CDE - 0006032,07/04/17,2017-07-16,Id15,Détaillant,14,5
CDE - 0002165,07/05/17,2017-07-12,Id25,Grossiste,9,7
CDE - 0004189,07/05/17,2017-07-20,Id16,Grossiste,10,10
CDE - 0005204,07/05/17,2017-07-10,Id3,Grossiste,5,7
CDE - 0006633,07/05/17,2017-07-14,Id48,Export,10,10
CDE - 0006724,07/05/17,2017-07-17,Id22,Export,5,8
CDE - 0007478,07/05/17,2017-07-10,Id5,Grossiste,9,8
CDE - 000342,07/06/17,2017-07-14,Id23,Grossiste,1,9
CDE - 000738,07/06/17,2017-07-09,Id8,Grossiste,13,11
CDE - 000948,07/06/17,2017-07-18,Id10,Grossiste,13,7
CDE - 0001402,07/06/17,2017-07-18,Id34,Grossiste,13,6
CDE - 0001483,07/06/17,2017-07-19,Id35,Détaillant,5,8
CDE - 0002073,07/06/17,2017-07-15,Id41,Grossiste,13,7
CDE - 0004597,07/06/17,2017-07-21,Id47,Grossiste,1,9
CDE - 0005274,07/06/17,2017-07-20,Id3,Détaillant,1,7
CDE - 0005377,07/06/17,2017-07-15,Id5,Export,6,11
CDE - 0005752,07/06/17,2017-07-14,Id37,Grossiste,13,12
CDE - 0006570,07/06/17,2017-07-21,Id26,Grossiste,4,11
CDE - 0006616,07/06/17,2017-07-21,Id28,Export,14,12
CDE - 0006837,07/06/17,2017-07-17,Id31,Détaillant,13,10
CDE - 0006939,07/06/17,2017-07-20,Id6,Grossiste,5,8
CDE - 0006957,07/06/17,2017-07-23,Id11,Grossiste,1,9
CDE - 0007116,07/06/17,2017-07-15,Id12,Grossiste,1,12
CDE - 000559,07/07/17,2017-07-16,Id25,Détaillant,10,12
CDE - 000748,07/07/17,2017-07-20,Id11,Grossiste,6,7
CDE - 0001230,07/07/17,2017-07-16,Id42,Détaillant,13,10
CDE - 0004024,07/07/17,2017-07-21,Id13,Export,1,9
CDE - 0004206,07/07/17,2017-07-25,Id41,Grossiste,9,5
CDE - 0005361,07/07/17,2017-07-12,Id39,Grossiste,9,9
CDE - 0005883,07/07/17,2017-07-12,Id12,Grossiste,1,11
CDE - 0007595,07/07/17,2017-07-11,Id36,Détaillant,14,6
CDE - 0007853,07/07/17,2017-07-17,Id49,Détaillant,10,8
CDE - 0003089,07/08/17,2017-07-24,Id29,Export,5,12
CDE - 0005098,07/08/17,2017-07-13,Id28,Grossiste,9,9
CDE - 0007482,07/08/17,2017-07-18,Id27,Grossiste,3,7
CDE - 0007783,07/08/17,2017-07-15,Id41,Détaillant,1,7
CDE - 0001440,07/09/17,2017-07-19,Id44,Grossiste,13,12
CDE - 0002207,07/09/17,2017-07-14,Id5,Grossiste,9,6
CDE - 0002977,07/09/17,2017-07-23,Id10,Grossiste,10,8
CDE - 0004359,07/09/17,2017-07-19,Id26,Grossiste,4,5
CDE - 0004485,07/09/17,2017-07-24,Id7,Détaillant,5,5
CDE - 0005778,07/09/17,2017-07-25,Id44,Détaillant,13,8
CDE - 0007698,07/09/17,2017-07-17,Id38,Détaillant,13,11
CDE - 000519,07/10/17,2017-07-21,Id16,Détaillant,9,10
CDE - 0001356,07/10/17,2017-07-15,Id37,Grossiste,13,9
CDE - 0001777,07/10/17,2017-07-17,Id41,Grossiste,1,10
CDE - 0001852,07/10/17,2017-07-22,Id23,Détaillant,5,6
CDE - 0004552,07/10/17,2017-07-19,Id38,Grossiste,1,6
CDE - 0004851,07/10/17,2017-07-18,Id18,Grossiste,1,6
CDE - 0004855,07/10/17,2017-07-24,Id17,Grossiste,3,10
CDE - 0006055,07/10/17,2017-07-23,Id6,Grossiste,13,7
CDE - 0006648,07/10/17,2017-07-14,Id31,Grossiste,1,7
CDE - 0007188,07/10/17,2017-07-15,Id14,Grossiste,5,6
CDE - 0007376,07/10/17,2017-07-15,Id39,Grossiste,13,8
CDE - 000922,07/11/17,2017-07-29,Id26,Détaillant,4,5
CDE - 0001748,07/11/17,2017-07-14,Id25,Grossiste,6,12
CDE - 0005652,07/11/17,2017-07-17,Id35,Grossiste,5,10
CDE - 0006363,07/11/17,2017-07-25,Id5,Grossiste,1,12
CDE - 0006783,07/11/17,2017-07-24,Id48,Grossiste,5,12
CDE - 0006972,07/11/17,2017-07-24,Id43,Grossiste,9,9
CDE - 000304,07/12/17,2017-07-25,Id5,Grossiste,14,11
CDE - 000448,07/12/17,2017-07-26,Id39,Détaillant,9,10
CDE - 0002921,07/12/17,2017-07-18,Id4,Grossiste,5,10
CDE - 0003070,07/12/17,2017-07-27,Id45,Grossiste,5,11
CDE - 0001065,07/13/17,2017-07-16,Id39,Export,13,6
CDE - 0001229,07/13/17,2017-07-21,Id25,Détaillant,13,8
CDE - 0002717,07/13/17,2017-07-22,Id17,Détaillant,1,9
CDE - 0002796,07/13/17,2017-07-30,Id16,Grossiste,6,7
CDE - 0003935,07/13/17,2017-07-18,Id18,Détaillant,14,5
CDE - 0004160,07/13/17,2017-07-19,Id24,Détaillant,10,12
CDE - 0005042,07/13/17,2017-07-18,Id4,Détaillant,9,11
CDE - 0005347,07/13/17,2017-07-27,Id5,Grossiste,4,8
CDE - 0005681,07/13/17,2017-07-27,Id35,Export,13,8
CDE - 0007121,07/13/17,2017-07-29,Id18,Grossiste,5,12
CDE - 0003928,07/14/17,2017-07-27,Id42,Export,9,7
CDE - 0004983,07/14/17,2017-07-23,Id47,Grossiste,1,11
CDE - 0006778,07/14/17,2017-08-01,Id37,Grossiste,5,8
CDE - 0007108,07/14/17,2017-07-25,Id32,Export,13,7
CDE - 0007749,07/14/17,2017-07-29,Id36,Grossiste,9,9
CDE - 0008027,07/14/17,2017-07-22,Id12,Grossiste,13,7
CDE - 0001864,07/15/17,2017-07-19,Id36,Détaillant,5,8
CDE - 0002085,07/15/17,2017-07-21,Id40,Grossiste,9,11
CDE - 0002310,07/15/17,2017-07-25,Id17,Grossiste,5,11
CDE - 0003365,07/15/17,2017-07-21,Id24,Détaillant,1,6
CDE - 0003518,07/15/17,2017-07-29,Id12,Grossiste,10,5
CDE - 0003961,07/15/17,2017-07-29,Id3,Export,9,12
CDE - 0004530,07/15/17,2017-07-22,Id44,Grossiste,5,10
CDE - 0004896,07/15/17,2017-07-21,Id34,Export,5,12
CDE - 0004988,07/15/17,2017-07-19,Id25,Grossiste,13,11
CDE - 0005241,07/15/17,2017-07-29,Id24,Grossiste,1,7
CDE - 000510,07/16/17,2017-07-19,Id35,Détaillant,1,6
CDE - 0003496,07/16/17,2017-07-28,Id5,Grossiste,14,6
CDE - 0003864,07/16/17,2017-07-26,Id23,Grossiste,12,8
CDE - 0004371,07/16/17,2017-07-23,Id2,Détaillant,6,10
CDE - 0005457,07/16/17,2017-07-26,Id40,Détaillant,13,9
CDE - 0006979,07/16/17,2017-07-30,Id20,Grossiste,1,9
CDE - 0007891,07/16/17,2017-07-19,Id19,Grossiste,1,5
CDE - 0001613,07/17/17,2017-07-21,Id32,Export,5,11
CDE - 0002521,07/17/17,2017-07-30,Id5,Grossiste,3,10
CDE - 0004178,07/17/17,2017-08-04,Id23,Grossiste,5,8
CDE - 0005666,07/17/17,2017-08-01,Id1,Détaillant,4,6
CDE - 000617,07/18/17,2017-07-29,Id21,Export,5,10
CDE - 000691,07/18/17,2017-07-29,Id49,Export,13,10
CDE - 0001351,07/18/17,2017-07-23,Id43,Détaillant,14,6
CDE - 0002597,07/18/17,2017-07-26,Id5,Grossiste,5,12
CDE - 0003082,07/18/17,2017-08-01,Id50,Grossiste,5,7
CDE - 0003450,07/18/17,2017-07-24,Id20,Grossiste,1,10
CDE - 0004501,07/18/17,2017-07-29,Id2,Détaillant,9,5
CDE - 0004844,07/18/17,2017-07-23,Id21,Grossiste,3,6
CDE - 0004889,07/18/17,2017-08-05,Id28,Grossiste,5,10
CDE - 0005400,07/18/17,2017-07-30,Id19,Grossiste,6,6
CDE - 0006160,07/18/17,2017-08-02,Id22,Export,1,9
CDE - 0007162,07/18/17,2017-08-01,Id17,Grossiste,5,9
CDE - 000374,07/19/17,2017-07-23,Id14,Détaillant,5,5
CDE - 0002137,07/19/17,2017-07-26,Id14,Détaillant,6,12
CDE - 0002445,07/19/17,2017-07-28,Id15,Détaillant,14,11
CDE - 0003068,07/19/17,2017-08-03,Id20,Grossiste,6,6
CDE - 0004504,07/19/17,2017-07-24,Id12,Grossiste,3,11
CDE - 0005870,07/19/17,2017-07-23,Id32,Détaillant,6,9
CDE - 0005895,07/19/17,2017-08-05,Id34,Détaillant,1,8
CDE - 0006586,07/19/17,2017-07-30,Id3,Détaillant,1,7
CDE - 000167,07/20/17,2017-07-24,Id30,Grossiste,1,6
CDE - 0003303,07/20/17,2017-07-29,Id27,Détaillant,1,5
CDE - 0003824,07/20/17,2017-08-04,Id11,Détaillant,9,5
CDE - 0004867,07/20/17,2017-08-02,Id18,Export,1,10
CDE - 0005295,07/20/17,2017-07-31,Id44,Export,5,6
CDE - 0005891,07/20/17,2017-08-02,Id40,Grossiste,10,7
CDE - 0006018,07/20/17,2017-07-27,Id16,Détaillant,14,9
CDE - 0006637,07/20/17,2017-07-28,Id34,Détaillant,13,6
CDE - 0007727,07/20/17,2017-07-23,Id47,Grossiste,5,5
CDE - 0007813,07/20/17,2017-07-27,Id6,Détaillant,4,6
CDE - 000717,07/21/17,2017-08-05,Id31,Grossiste,14,5
CDE - 0001511,07/21/17,2017-07-30,Id12,Grossiste,9,11
CDE - 0004423,07/21/17,2017-07-28,Id2,Détaillant,4,6
CDE - 0005508,07/21/17,2017-08-03,Id32,Grossiste,1,10
CDE - 0005867,07/21/17,2017-08-08,Id18,Grossiste,6,8
CDE - 000428,07/22/17,2017-07-26,Id4,Export,9,5
CDE - 000524,07/22/17,2017-08-01,Id21,Grossiste,10,5
CDE - 0001810,07/22/17,2017-07-25,Id50,Export,1,10
CDE - 0005153,07/22/17,2017-08-07,Id20,Grossiste,14,7
CDE - 000998,07/23/17,2017-08-06,Id31,Grossiste,9,9
CDE - 0001341,07/23/17,2017-07-27,Id26,Détaillant,3,9
CDE - 0001545,07/23/17,2017-08-09,Id45,Grossiste,14,11
CDE - 0001705,07/23/17,2017-07-26,Id49,Grossiste,1,8
CDE - 0003283,07/23/17,2017-08-01,Id27,Grossiste,1,12
CDE - 0004255,07/23/17,2017-08-09,Id12,Détaillant,9,8
CDE - 0006812,07/23/17,2017-08-04,Id14,Grossiste,1,12
CDE - 0006882,07/23/17,2017-08-08,Id20,Export,5,8
CDE - 0006892,07/23/17,2017-08-01,Id26,Détaillant,13,6
CDE - 000764,07/24/17,2017-07-27,Id41,Détaillant,5,11
CDE - 0001862,07/24/17,2017-07-29,Id12,Grossiste,13,6
CDE - 0004251,07/24/17,2017-07-28,Id23,Détaillant,6,7
CDE - 0004546,07/24/17,2017-08-08,Id41,Détaillant,3,10
CDE - 0006398,07/24/17,2017-08-02,Id6,Grossiste,13,6
CDE - 0006548,07/24/17,2017-08-01,Id1,Détaillant,10,8
CDE - 0007563,07/24/17,2017-07-31,Id3,Export,10,12
CDE - 000326,07/25/17,2017-07-31,Id22,Grossiste,14,11
CDE - 0001843,07/25/17,2017-08-03,Id23,Détaillant,14,10
CDE - 0005439,07/25/17,2017-07-29,Id44,Grossiste,10,6
CDE - 0005753,07/25/17,2017-07-31,Id46,Grossiste,9,5
CDE - 0006639,07/25/17,2017-07-28,Id10,Grossiste,10,5
CDE - 0007752,07/25/17,2017-08-07,Id7,Grossiste,13,12
CDE - 000231,07/26/17,2017-08-08,Id47,Export,5,8
CDE - 000684,07/26/17,2017-08-03,Id38,Grossiste,5,8
CDE - 0003027,07/26/17,2017-08-06,Id26,Grossiste,3,8
CDE - 0003269,07/26/17,2017-08-11,Id13,Export,13,12
CDE - 0003585,07/26/17,2017-08-04,Id10,Export,10,11
CDE - 0003979,07/26/17,2017-08-04,Id47,Grossiste,6,7
CDE - 0004820,07/26/17,2017-08-09,Id41,Détaillant,14,9
CDE - 0005313,07/26/17,2017-07-31,Id4,Grossiste,9,9
CDE - 0005675,07/26/17,2017-08-05,Id29,Grossiste,14,9
CDE - 0001253,07/27/17,2017-08-07,Id40,Grossiste,13,6
CDE - 0003454,07/27/17,2017-07-30,Id30,Détaillant,5,12
CDE - 0003551,07/27/17,2017-08-04,Id49,Grossiste,5,8
CDE - 0004021,07/27/17,2017-08-08,Id24,Détaillant,9,5
CDE - 0005530,07/27/17,2017-08-10,Id28,Grossiste,9,10
CDE - 0006930,07/27/17,2017-08-02,Id35,Détaillant,13,7
CDE - 0007507,07/27/17,2017-07-31,Id26,Grossiste,5,5
CDE - 0001840,07/28/17,2017-08-07,Id15,Grossiste,13,12
CDE - 0002699,07/28/17,2017-08-07,Id2,Détaillant,4,9
CDE - 0005413,07/28/17,2017-08-13,Id34,Export,13,9
CDE - 0005708,07/28/17,2017-07-31,Id25,Grossiste,6,8
CDE - 0006738,07/28/17,2017-08-08,Id19,Détaillant,5,5
CDE - 0006880,07/28/17,2017-08-09,Id10,Grossiste,1,10
CDE - 0006946,07/28/17,2017-08-05,Id35,Grossiste,9,12
CDE - 0007287,07/28/17,2017-08-01,Id37,Détaillant,3,5
CDE - 0002363,07/29/17,2017-08-08,Id33,Grossiste,1,6
CDE - 0004582,07/29/17,2017-08-01,Id23,Détaillant,5,9
CDE - 0007488,07/29/17,2017-08-01,Id19,Grossiste,1,10
CDE - 000501,07/30/17,2017-08-17,Id49,Grossiste,10,12
CDE - 0003635,07/30/17,2017-08-11,Id11,Détaillant,13,11
CDE - 0003999,07/30/17,2017-08-05,Id39,Grossiste,1,6
CDE - 0005704,07/30/17,2017-08-16,Id25,Détaillant,5,12
CDE - 0006394,07/30/17,2017-08-06,Id4,Export,9,6
CDE - 0006968,07/30/17,2017-08-06,Id29,Détaillant,1,8
CDE - 0007536,07/30/17,2017-08-14,Id45,Export,13,7
CDE - 0005196,07/31/17,2017-08-05,Id26,Détaillant,13,6
CDE - 0005498,07/31/17,2017-08-16,Id7,Export,13,6
CDE - 0006251,07/31/17,2017-08-18,Id44,Grossiste,1,6
CDE - 0007347,07/31/17,2017-08-05,Id32,Grossiste,6,11
CDE - 0007484,07/31/17,2017-08-12,Id33,Détaillant,9,7
CDE - 0002206,08/01/17,2017-08-10,Id25,Grossiste,1,8
CDE - 0002737,08/01/17,2017-08-06,Id20,Grossiste,6,10
CDE - 0002827,08/01/17,2017-08-07,Id25,Détaillant,4,10
CDE - 0004027,08/01/17,2017-08-05,Id44,Grossiste,9,12
CDE - 0004312,08/01/17,2017-08-04,Id35,Grossiste,13,8
CDE - 0004516,08/01/17,2017-08-09,Id2,Grossiste,9,8
CDE - 0005156,08/01/17,2017-08-16,Id6,Détaillant,5,8
CDE - 0006623,08/01/17,2017-08-13,Id3,Grossiste,13,5
CDE - 0007856,08/01/17,2017-08-05,Id21,Détaillant,1,5
CDE - 0008013,08/01/17,2017-08-16,Id37,Export,5,11
CDE - 000789,08/02/17,2017-08-16,Id8,Grossiste,1,9
CDE - 0001354,08/02/17,2017-08-16,Id14,Grossiste,9,5
CDE - 0001656,08/02/17,2017-08-16,Id31,Grossiste,5,9
CDE - 0003189,08/02/17,2017-08-15,Id1,Grossiste,13,8
CDE - 0003538,08/02/17,2017-08-09,Id1,Grossiste,6,11
CDE - 0003667,08/02/17,2017-08-11,Id16,Grossiste,1,11
CDE - 0004101,08/02/17,2017-08-11,Id41,Détaillant,9,5
CDE - 0005006,08/02/17,2017-08-10,Id9,Détaillant,1,9
CDE - 0005266,08/02/17,2017-08-05,Id31,Grossiste,1,6
CDE - 0006182,08/02/17,2017-08-12,Id24,Grossiste,13,11
CDE - 0006676,08/02/17,2017-08-09,Id14,Export,1,12
CDE - 0007995,08/02/17,2017-08-15,Id18,Détaillant,1,10
CDE - 0001463,08/03/17,2017-08-15,Id41,Détaillant,3,6
CDE - 0002532,08/03/17,2017-08-16,Id8,Détaillant,5,5
CDE - 0002736,08/03/17,2017-08-09,Id43,Grossiste,10,5
CDE - 0003503,08/03/17,2017-08-09,Id21,Grossiste,1,7
CDE - 0004109,08/03/17,2017-08-16,Id2,Grossiste,10,9
CDE - 0006652,08/03/17,2017-08-14,Id25,Détaillant,4,8
CDE - 0007776,08/03/17,2017-08-12,Id11,Grossiste,5,11
CDE - 0001134,08/04/17,2017-08-12,Id41,Détaillant,6,5
CDE - 0002702,08/04/17,2017-08-14,Id20,Grossiste,1,10
CDE - 0003022,08/04/17,2017-08-18,Id25,Export,14,11
CDE - 0003223,08/04/17,2017-08-08,Id46,Détaillant,14,11
CDE - 0003656,08/04/17,2017-08-09,Id43,Grossiste,5,12
CDE - 0003813,08/04/17,2017-08-22,Id36,Export,13,7
CDE - 0005118,08/04/17,2017-08-21,Id5,Détaillant,10,7
CDE - 0005663,08/04/17,2017-08-22,Id36,Grossiste,14,7
CDE - 0006689,08/04/17,2017-08-14,Id34,Export,10,5
CDE - 0001128,08/05/17,2017-08-12,Id25,Détaillant,5,7
CDE - 0003874,08/05/17,2017-08-19,Id36,Grossiste,5,11
