N° de Commande,Date de Commande,Date de Livraison,Id Client,Canal,Id Produit,Quantité
CDE - 0002595,06/21/19,2019-07-07,44,Grossiste,5,11
CDE - 0005918,06/21/19,2019-07-07,31,Grossiste,14,8
CDE - 0006542,06/21/19,2019-06-28,40,Grossiste,5,11
CDE - 000714,06/22/19,2019-06-27,10,Grossiste,3,9
CDE - 0004216,06/22/19,2019-07-05,5,Détaillant,11,6
CDE - 0007149,06/22/19,2019-07-09,13,Grossiste,1,6
CDE - 0007220,06/22/19,2019-06-30,23,Détaillant,1,6
CDE - 000554,06/23/19,2019-07-05,28,Détaillant,7,12
CDE - 0002590,06/23/19,2019-07-10,32,Détaillant,1,5
CDE - 0003821,06/23/19,2019-07-11,8,Grossiste,12,10
CDE - 0004354,06/23/19,2019-07-03,2,Grossiste,2,9
CDE - 0006351,06/23/19,2019-07-08,26,Détaillant,9,9
CDE - 0007634,06/23/19,2019-06-30,26,Grossiste,6,9
CDE - 000452,06/24/19,2019-07-05,17,Détaillant,1,6
CDE - 0001150,06/24/19,2019-07-02,15,Grossiste,7,12
CDE - 0001215,06/24/19,2019-06-27,43,Grossiste,1,6
CDE - 0001417,06/24/19,2019-07-12,17,Export,7,12
CDE - 0001714,06/24/19,2019-06-29,6,Détaillant,2,9
CDE - 0001760,06/24/19,2019-07-11,10,Détaillant,9,11
CDE - 0003877,06/24/19,2019-06-29,34,Export,11,11
CDE - 0004407,06/24/19,2019-06-28,3,Grossiste,5,8
CDE - 0004882,06/24/19,2019-07-06,34,Grossiste,3,8
CDE - 0007030,06/24/19,2019-07-10,48,Grossiste,7,9
CDE - 0007483,06/24/19,2019-07-07,17,Détaillant,10,9
CDE - 000575,06/25/19,2019-07-07,3,Détaillant,11,7
CDE - 0001578,06/25/19,2019-07-09,31,Détaillant,2,5
CDE - 0001717,06/25/19,2019-07-13,8,Export,2,6
CDE - 0002178,06/25/19,2019-06-29,27,Grossiste,11,8
CDE - 0002826,06/25/19,2019-07-07,14,Grossiste,5,6
CDE - 0004614,06/25/19,2019-07-05,12,Grossiste,7,12
CDE - 0001166,06/26/19,2019-07-07,15,Export,13,12
CDE - 0002022,06/26/19,2019-07-04,43,Export,9,6
CDE - 0002842,06/26/19,2019-07-09,4,Export,11,6
CDE - 0003680,06/26/19,2019-07-06,7,Détaillant,5,6
CDE - 0004484,06/26/19,2019-07-05,44,Détaillant,1,11
CDE - 0007864,06/26/19,2019-06-30,5,Détaillant,7,7
CDE - 0002935,06/27/19,2019-07-08,32,Grossiste,7,5
CDE - 0005499,06/27/19,2019-07-01,46,Grossiste,7,12
CDE - 0005700,06/27/19,2019-07-03,41,Grossiste,1,7
CDE - 0007398,06/27/19,2019-07-06,29,Grossiste,5,12
CDE - 000971,06/28/19,2019-07-04,4,Grossiste,2,5
CDE - 0002035,06/28/19,2019-07-12,10,Détaillant,1,11
CDE - 0003157,06/28/19,2019-07-04,33,na,4,11
CDE - 0006966,06/28/19,2019-07-13,29,Grossiste,5,5
CDE - 0007836,06/28/19,2019-07-05,48,Grossiste,11,6
CDE - 0007932,06/28/19,2019-07-12,32,Grossiste,7,6
CDE - 0001961,06/29/19,2019-07-14,19,Export,2,12
CDE - 0002366,06/29/19,2019-07-08,21,Grossiste,11,11
CDE - 0002668,06/29/19,2019-07-12,37,Détaillant,1,10
CDE - 0002786,06/29/19,2019-07-12,29,Détaillant,1,5
CDE - 0003192,06/29/19,2019-07-17,3,Détaillant,10,8
CDE - 0004000,06/29/19,2019-07-16,41,Détaillant,2,9
CDE - 0005178,06/29/19,2019-07-17,38,Grossiste,7,9
CDE - 0005729,06/29/19,2019-07-16,36,Grossiste,2,10
CDE - 0007022,06/29/19,2019-07-10,9,Détaillant,10,9
CDE - 000495,06/30/19,2019-07-15,27,Grossiste,9,11
CDE - 0002444,06/30/19,2019-07-16,32,Grossiste,1,5
CDE - 0003619,06/30/19,2019-07-07,45,Grossiste,7,10
CDE - 0004076,06/30/19,2019-07-07,12,Détaillant,10,8
CDE - 0005263,06/30/19,2019-07-17,10,Grossiste,11,6
CDE - 0007576,06/30/19,2019-07-05,48,Détaillant,9,11
CDE - 0007596,06/30/19,2019-07-18,35,Grossiste,5,10
CDE - 000295,07/01/19,2019-07-14,27,Grossiste,6,10
CDE - 0001596,07/01/19,2019-07-05,34,Export,9,7
CDE - 0004013,07/01/19,2019-07-05,23,Détaillant,10,7
CDE - 0004660,07/01/19,2019-07-16,39,Détaillant,7,9
CDE - 0004782,07/01/19,2019-07-18,36,Grossiste,5,9
CDE - 0006599,07/01/19,2019-07-16,47,Détaillant,5,11
CDE - 0003076,07/02/19,2019-07-07,14,Détaillant,12,10
CDE - 0005421,07/02/19,2019-07-15,34,Grossiste,5,11
CDE - 0007392,07/02/19,2019-07-09,29,Détaillant,2,8
CDE - 000426,07/03/19,2019-07-15,13,Grossiste,2,7
CDE - 0001424,07/03/19,2019-07-14,47,Détaillant,1,7
CDE - 0001606,07/03/19,2019-07-07,10,Grossiste,2,11
CDE - 0004767,07/03/19,2019-07-19,9,Détaillant,2,12
CDE - 0006093,07/03/19,2019-07-19,7,Grossiste,13,11
CDE - 0007464,07/03/19,2019-07-11,8,Grossiste,1,9
CDE - 000861,07/04/19,2019-07-18,50,Grossiste,2,7
CDE - 0001032,07/04/19,2019-07-11,45,Détaillant,9,9
CDE - 0001543,07/04/19,2019-07-09,38,Détaillant,5,7
CDE - 0002258,07/04/19,2019-07-19,48,Grossiste,8,8
CDE - 0002949,07/04/19,2019-07-14,32,Grossiste,1,8
CDE - 0003435,07/04/19,2019-07-16,49,Grossiste,6,11
CDE - 0003706,07/04/19,2019-07-14,18,Grossiste,6,9
CDE - 0005838,07/04/19,2019-07-09,2,Grossiste,12,12
CDE - 0006510,07/04/19,2019-07-19,17,Grossiste,7,11
CDE - 0006807,07/04/19,2019-07-14,37,Grossiste,2,5
CDE - 0007172,07/04/19,2019-07-11,46,Grossiste,13,6
CDE - 0007293,07/04/19,2019-07-12,45,Détaillant,1,5
CDE - 0007524,07/04/19,2019-07-17,32,Export,1,6
CDE - 0001955,07/05/19,2019-07-08,26,Grossiste,9,8
CDE - 0002044,07/05/19,2019-07-08,5,Grossiste,13,7
CDE - 0003545,07/05/19,2019-07-08,17,Grossiste,1,7
CDE - 0004339,07/05/19,2019-07-09,29,Détaillant,1,7
CDE - 0005294,07/05/19,2019-07-09,6,Grossiste,11,9
CDE - 0005747,07/05/19,2019-07-17,14,Détaillant,7,9
CDE - 0007346,07/05/19,2019-07-19,30,Détaillant,2,10
CDE - 0007925,07/05/19,2019-07-19,12,Détaillant,7,5
CDE - 0002197,07/06/19,2019-07-23,38,Grossiste,2,9
CDE - 0003448,07/06/19,2019-07-13,45,Grossiste,2,8
CDE - 0005154,07/06/19,2019-07-12,9,Export,1,8
CDE - 0005562,07/06/19,2019-07-21,12,Grossiste,5,7
CDE - 0005687,07/06/19,2019-07-20,23,Grossiste,11,7
CDE - 0006212,07/06/19,2019-07-19,11,Grossiste,11,7
CDE - 000745,07/07/19,2019-07-16,22,Export,2,6
CDE - 0001377,07/07/19,2019-07-14,30,Grossiste,13,6
CDE - 0001401,07/07/19,2019-07-14,14,Grossiste,14,9
CDE - 0001636,07/07/19,2019-07-22,39,Détaillant,9,5
CDE - 0001711,07/07/19,2019-07-23,36,Export,9,7
CDE - 0002081,07/07/19,2019-07-10,3,Grossiste,1,10
CDE - 0006368,07/07/19,2019-07-18,32,Détaillant,6,5
CDE - 0007156,07/07/19,2019-07-24,16,Grossiste,2,5
CDE - 000884,07/08/19,2019-07-17,21,Détaillant,5,9
CDE - 0001334,07/08/19,2019-07-15,25,Détaillant,11,10
CDE - 0005104,07/08/19,2019-07-13,43,Détaillant,10,5
CDE - 0005774,07/08/19,2019-07-12,1,Grossiste,5,7
CDE - 0006393,07/08/19,2019-07-23,36,Grossiste,10,9
CDE - 0007713,07/08/19,2019-07-12,33,Grossiste,1,10
CDE - 0007801,07/08/19,2019-07-16,18,Grossiste,7,7
CDE - 0002930,07/09/19,2019-07-22,18,Détaillant,7,6
CDE - 0004687,07/09/19,2019-07-13,49,Grossiste,1,6
CDE - 0006329,07/09/19,2019-07-21,1,Grossiste,12,5
CDE - 0002614,07/10/19,2019-07-18,21,Grossiste,11,7
CDE - 0003915,07/10/19,2019-07-17,5,Grossiste,2,7
CDE - 0005256,07/10/19,2019-07-14,21,Grossiste,7,9
CDE - 0005791,07/10/19,2019-07-16,12,Détaillant,5,5
CDE - 0005898,07/10/19,2019-07-18,4,Grossiste,9,11
CDE - 0007163,07/10/19,2019-07-16,29,Export,5,9
CDE - 0001156,07/11/19,2019-07-15,32,Export,11,12
CDE - 0001265,07/11/19,2019-07-18,25,Grossiste,1,9
CDE - 0004927,07/11/19,2019-07-19,5,Détaillant,5,6
CDE - 0005854,07/11/19,2019-07-23,50,Export,5,9
CDE - 0006927,07/11/19,2019-07-28,17,Grossiste,5,6
CDE - 0008020,07/11/19,2019-07-20,3,Détaillant,7,5
CDE - 000602,07/12/19,2019-07-26,48,Grossiste,1,12
CDE - 0001132,07/12/19,2019-07-19,28,Export,2,12
CDE - 0001368,07/12/19,2019-07-22,47,Grossiste,7,12
CDE - 0001934,07/12/19,2019-07-19,19,Grossiste,4,12
CDE - 0002497,07/12/19,2019-07-21,32,Grossiste,14,9
CDE - 0004123,07/12/19,2019-07-30,29,Grossiste,4,9
CDE - 0001338,07/13/19,2019-07-26,42,Grossiste,7,6
CDE - 0002087,07/13/19,2019-07-19,10,Grossiste,7,8
CDE - 0003809,07/13/19,2019-07-17,7,Export,12,8
CDE - 0004104,07/13/19,2019-07-27,25,Grossiste,2,7
CDE - 0004349,07/13/19,2019-07-20,12,Grossiste,2,6
CDE - 0004774,07/13/19,2019-07-31,15,Export,11,5
CDE - 0005326,07/13/19,2019-07-25,49,Détaillant,1,8
CDE - 0007438,07/13/19,2019-07-29,10,Export,3,7
CDE - 0002072,07/14/19,2019-07-22,1,Grossiste,13,12
CDE - 0002745,07/14/19,2019-07-30,1,Détaillant,4,12
CDE - 0002942,07/14/19,2019-07-22,17,Détaillant,11,9
CDE - 0003323,07/14/19,2019-07-24,48,Grossiste,5,9
CDE - 0004794,07/14/19,2019-07-20,10,Grossiste,1,9
CDE - 0005339,07/14/19,2019-07-30,8,Grossiste,1,9
CDE - 0006572,07/14/19,2019-07-27,15,Export,7,8
CDE - 0007142,07/14/19,2019-07-21,44,Grossiste,2,5
CDE - 000440,07/15/19,2019-07-18,6,Grossiste,1,9
CDE - 000477,07/15/19,2019-07-29,30,Détaillant,7,11
CDE - 0002220,07/15/19,2019-07-29,28,Grossiste,2,11
CDE - 0003241,07/15/19,2019-07-27,49,Grossiste,11,6
CDE - 0003691,07/15/19,2019-07-20,39,Grossiste,5,8
CDE - 0004608,07/15/19,2019-07-19,35,Détaillant,7,9
CDE - 0006109,07/15/19,2019-07-29,38,Grossiste,5,6
CDE - 0007197,07/15/19,2019-08-02,25,Export,7,7
CDE - 0007555,07/15/19,2019-07-31,42,Grossiste,7,7
CDE - 0007597,07/15/19,2019-07-30,2,Export,2,12
CDE - 0005375,07/16/19,2019-07-24,14,Grossiste,11,8
CDE - 0005504,07/16/19,2019-07-28,50,Grossiste,1,9
CDE - 0005953,07/16/19,2019-07-20,11,Grossiste,7,9
CDE - 0007753,07/16/19,2019-07-31,48,Détaillant,7,7
CDE - 0001113,07/17/19,2019-07-21,7,Grossiste,2,11
CDE - 0002556,07/17/19,2019-07-29,17,Grossiste,2,11
CDE - 0004077,07/17/19,2019-07-22,11,Grossiste,9,12
CDE - 0005794,07/17/19,2019-07-24,35,Export,1,9
CDE - 0005831,07/17/19,2019-07-29,14,Export,1,5
CDE - 0007511,07/17/19,2019-08-03,49,Détaillant,1,9
CDE - 000113,07/18/19,2019-07-23,36,Export,1,7
CDE - 0001958,07/18/19,2019-07-23,15,Détaillant,1,5
CDE - 0005012,07/18/19,2019-07-21,24,Grossiste,13,6
CDE - 0006359,07/18/19,2019-07-27,36,Grossiste,6,5
CDE - 0006675,07/18/19,2019-07-26,18,Détaillant,1,5
CDE - 0006703,07/18/19,2019-08-04,14,Grossiste,11,10
CDE - 0007446,07/18/19,2019-07-30,9,Export,7,12
CDE - 0001524,07/19/19,2019-07-29,22,Grossiste,5,9
CDE - 0002350,07/19/19,2019-07-26,23,Détaillant,11,12
CDE - 0002378,07/19/19,2019-07-22,42,Grossiste,7,5
CDE - 0004659,07/19/19,2019-07-22,47,Grossiste,2,8
CDE - 0004772,07/19/19,2019-08-01,41,Grossiste,3,6
CDE - 0005026,07/19/19,2019-07-27,23,Grossiste,7,5
CDE - 0005670,07/19/19,2019-08-03,15,Grossiste,2,10
CDE - 0006904,07/19/19,2019-07-29,3,Grossiste,11,12
CDE - 0006931,07/19/19,2019-07-28,9,Grossiste,1,10
CDE - 0007078,07/19/19,2019-07-26,9,Détaillant,13,7
CDE - 0008029,07/19/19,2019-07-29,40,Grossiste,11,11
CDE - 000270,07/20/19,2019-07-26,27,Grossiste,6,8
CDE - 0001598,07/20/19,2019-07-29,23,Grossiste,2,10
CDE - 0003276,07/20/19,2019-07-24,18,Grossiste,1,8
CDE - 0004088,07/20/19,2019-07-31,4,Grossiste,2,8
CDE - 0001435,07/21/19,2019-08-07,17,Grossiste,11,5
CDE - 0001657,07/21/19,2019-08-08,4,Grossiste,7,11
CDE - 0002370,07/21/19,2019-07-25,13,Export,1,8
CDE - 0006038,07/21/19,2019-07-28,30,Détaillant,13,9
CDE - 0006301,07/21/19,2019-08-05,42,Détaillant,7,12
CDE - 0007182,07/21/19,2019-07-28,23,Grossiste,11,6
CDE - 0001102,07/22/19,2019-08-02,8,Grossiste,11,5
CDE - 0001696,07/22/19,2019-07-25,30,Export,11,10
CDE - 0002437,07/22/19,2019-07-30,13,Détaillant,1,7
CDE - 0002592,07/22/19,2019-08-02,47,Grossiste,3,12
CDE - 0002645,07/22/19,2019-07-31,48,Grossiste,12,7
CDE - 0002972,07/22/19,2019-08-01,11,Détaillant,10,7
CDE - 0003154,07/22/19,2019-07-28,34,Grossiste,11,10
CDE - 0006052,07/22/19,2019-08-06,39,Grossiste,1,9
CDE - 0007599,07/22/19,2019-08-03,24,Grossiste,7,9
CDE - 000808,07/23/19,2019-08-01,31,Grossiste,2,10
CDE - 0007192,07/23/19,2019-08-07,2,Grossiste,5,11
CDE - 0007470,07/23/19,2019-08-02,11,Grossiste,5,11
CDE - 000445,07/24/19,2019-08-04,43,Grossiste,11,6
CDE - 0001337,07/24/19,2019-08-09,42,Grossiste,4,6
CDE - 0002024,07/24/19,2019-07-29,21,Grossiste,10,12
CDE - 0002344,07/24/19,2019-08-02,31,Détaillant,11,12
CDE - 0002760,07/24/19,2019-07-27,26,Grossiste,11,10
CDE - 0004223,07/24/19,2019-07-30,45,Grossiste,14,8
CDE - 0004259,07/24/19,2019-08-11,16,Export,7,10
CDE - 0005396,07/24/19,2019-08-09,15,Export,5,9
CDE - 0005431,07/24/19,2019-08-05,47,Grossiste,14,5
CDE - 0006410,07/24/19,2019-08-11,24,Grossiste,9,11
CDE - 0002847,07/25/19,2019-08-04,36,Détaillant,2,9
CDE - 0003017,07/25/19,2019-08-08,3,Grossiste,11,8
CDE - 0005321,07/25/19,2019-08-08,20,Grossiste,7,6
CDE - 0005483,07/25/19,2019-08-07,41,Grossiste,5,10
CDE - 0007095,07/25/19,2019-07-30,18,Détaillant,14,5
CDE - 0007458,07/25/19,2019-07-30,31,Grossiste,2,5
CDE - 0001075,07/26/19,2019-08-03,27,Grossiste,11,11
CDE - 0001405,07/26/19,2019-08-04,19,Grossiste,2,9
CDE - 0002226,07/26/19,2019-08-09,30,Export,7,5
CDE - 0002458,07/26/19,2019-08-08,36,Grossiste,4,6
CDE - 0002467,07/26/19,2019-07-30,9,Détaillant,7,5
CDE - 0002712,07/26/19,2019-08-04,18,Export,7,10
CDE - 0003467,07/26/19,2019-08-03,44,Détaillant,1,7
CDE - 0004238,07/26/19,2019-07-29,15,Grossiste,7,8
CDE - 0004376,07/26/19,2019-08-13,48,Export,5,12
CDE - 0004673,07/26/19,2019-08-07,40,Grossiste,11,7
CDE - 0004682,07/26/19,2019-08-04,20,Détaillant,5,5
CDE - 0006818,07/26/19,2019-08-09,23,Détaillant,2,8
CDE - 0008064,07/26/19,2019-07-30,12,Grossiste,1,9
CDE - 000117,07/27/19,2019-08-03,10,Grossiste,4,12
CDE - 000877,07/27/19,2019-08-01,37,Détaillant,5,12
CDE - 0003470,07/27/19,2019-07-30,19,Grossiste,2,6
CDE - 0004888,07/27/19,2019-07-30,13,Détaillant,2,9
CDE - 0007540,07/27/19,2019-08-04,22,Grossiste,5,10
CDE - 000253,07/28/19,2019-07-31,35,Grossiste,5,6
CDE - 000526,07/28/19,2019-08-09,21,Grossiste,1,6
CDE - 0001459,07/28/19,2019-08-15,35,Détaillant,9,5
CDE - 0003047,07/28/19,2019-08-11,12,Grossiste,7,9
CDE - 0004580,07/28/19,2019-08-05,26,Export,7,5
CDE - 0007502,07/28/19,2019-08-13,13,Grossiste,4,6
CDE - 0007840,07/28/19,2019-08-04,21,Détaillant,7,9
CDE - 0003517,07/29/19,2019-08-13,20,Export,13,10
CDE - 0003903,07/29/19,2019-08-04,37,Grossiste,10,5
CDE - 0004458,07/29/19,2019-08-11,15,Export,7,11
CDE - 0004493,07/29/19,2019-08-14,16,Grossiste,5,10
CDE - 0005489,07/29/19,2019-08-12,40,Export,13,8
CDE - 0001644,07/30/19,2019-08-05,24,Détaillant,1,5
CDE - 0002242,07/30/19,2019-08-02,40,Détaillant,9,6
CDE - 0002454,07/30/19,2019-08-13,50,Détaillant,1,10
CDE - 0003988,07/30/19,2019-08-12,9,Grossiste,13,8
CDE - 0005547,07/30/19,2019-08-04,19,Grossiste,11,10
CDE - 0006198,07/30/19,2019-08-07,26,Grossiste,10,8
CDE - 0007821,07/30/19,2019-08-16,16,Grossiste,7,11
CDE - 0001385,07/31/19,2019-08-05,44,Grossiste,1,9
CDE - 0001616,07/31/19,2019-08-13,37,Grossiste,14,9
CDE - 0003029,07/31/19,2019-08-09,4,Détaillant,2,11
CDE - 0003753,07/31/19,2019-08-09,6,Grossiste,2,10
CDE - 0003994,07/31/19,2019-08-17,37,Détaillant,11,8
CDE - 0004215,07/31/19,2019-08-05,48,Détaillant,11,11
CDE - 0006161,07/31/19,2019-08-17,47,Grossiste,5,12
CDE - 0006291,07/31/19,2019-08-11,20,Détaillant,2,10
CDE - 0007076,07/31/19,2019-08-06,50,Grossiste,5,7
CDE - 0007251,07/31/19,2019-08-07,6,Grossiste,2,6
CDE - 000324,08/01/19,2019-08-18,10,Grossiste,1,10
CDE - 000411,08/01/19,2019-08-10,17,Grossiste,13,9
CDE - 000984,08/01/19,2019-08-19,7,Grossiste,1,8
CDE - 0002327,08/01/19,2019-08-09,7,Export,7,10
CDE - 0004813,08/01/19,2019-08-08,24,Grossiste,7,10
CDE - 0006678,08/01/19,2019-08-08,4,Détaillant,13,5
CDE - 0006780,08/01/19,2019-08-18,37,Détaillant,1,11
CDE - 0001701,08/02/19,2019-08-13,24,Détaillant,7,11
CDE - 0002516,08/02/19,2019-08-05,17,Grossiste,14,9
CDE - 0002697,08/02/19,2019-08-18,38,Grossiste,1,10
CDE - 0004470,08/02/19,2019-08-17,50,Grossiste,11,6
CDE - 0006000,08/02/19,2019-08-18,22,Détaillant,5,9
CDE - 0006549,08/02/19,2019-08-08,43,Grossiste,1,5
CDE - 0007219,08/02/19,2019-08-16,40,Détaillant,7,8
CDE - 0007933,08/02/19,2019-08-08,25,Grossiste,3,9
CDE - 0001490,08/03/19,2019-08-10,13,Grossiste,7,8
CDE - 0001654,08/03/19,2019-08-19,9,Grossiste,3,11
CDE - 0002656,08/03/19,2019-08-11,25,Grossiste,7,6
CDE - 0004345,08/03/19,2019-08-07,24,Grossiste,11,7
CDE - 0004652,08/03/19,2019-08-08,42,Grossiste,1,10
CDE - 0004810,08/03/19,2019-08-10,39,Grossiste,4,6
CDE - 0005345,08/03/19,2019-08-08,49,Grossiste,1,9
CDE - 0005946,08/03/19,2019-08-16,32,Détaillant,13,12
CDE - 0006593,08/03/19,2019-08-14,13,Grossiste,4,6
CDE - 0007297,08/03/19,2019-08-10,10,Détaillant,2,9
CDE - 000436,08/04/19,2019-08-22,30,Export,7,11
CDE - 000855,08/04/19,2019-08-19,12,Détaillant,1,7
CDE - 0001045,08/04/19,2019-08-19,24,Export,11,12
CDE - 0003807,08/04/19,2019-08-17,20,Grossiste,3,10
CDE - 0004498,08/04/19,2019-08-08,2,Grossiste,2,8
CDE - 0004534,08/04/19,2019-08-08,6,Grossiste,9,10
CDE - 0005828,08/04/19,2019-08-16,5,Détaillant,11,5
CDE - 0006385,08/04/19,2019-08-14,49,Détaillant,12,8
CDE - 0007315,08/04/19,2019-08-18,32,Export,7,8
CDE - 0001111,08/05/19,2019-08-21,40,Grossiste,2,5
CDE - 0002488,08/05/19,2019-08-08,23,Détaillant,7,10
CDE - 0002596,08/05/19,2019-08-23,19,Grossiste,7,11
CDE - 0003487,08/05/19,2019-08-15,47,Export,2,5
CDE - 0003747,08/05/19,2019-08-17,47,Grossiste,12,8
CDE - 0004045,08/05/19,2019-08-15,29,Grossiste,6,7
CDE - 0005433,08/06/19,2019-08-17,44,Grossiste,1,8
CDE - 000958,08/07/19,2019-08-22,40,Grossiste,12,10
CDE - 0003129,08/07/19,2019-08-18,25,Grossiste,1,8
CDE - 0007179,08/07/19,2019-08-16,1,Détaillant,7,7
CDE - 0007235,08/07/19,2019-08-22,41,Grossiste,1,11
CDE - 0007606,08/07/19,2019-08-14,25,Détaillant,5,8
CDE - 0003005,08/08/19,2019-08-16,20,Grossiste,11,12
CDE - 0003093,08/08/19,2019-08-11,6,Détaillant,7,12
CDE - 0003185,08/08/19,2019-08-13,23,Export,5,10
CDE - 0004165,08/08/19,2019-08-25,44,Grossiste,7,8
CDE - 0005051,08/08/19,2019-08-17,31,Grossiste,7,11
CDE - 0005479,08/08/19,2019-08-23,22,Détaillant,11,6
CDE - 0003443,08/09/19,2019-08-17,38,Détaillant,2,11
CDE - 0004052,08/09/19,2019-08-18,25,Grossiste,1,8
CDE - 0004374,08/09/19,2019-08-23,25,Grossiste,7,5
CDE - 0006525,08/09/19,2019-08-13,17,Grossiste,1,7
CDE - 0001082,08/10/19,2019-08-13,43,Détaillant,12,7
CDE - 0001762,08/10/19,2019-08-24,12,Détaillant,7,7
CDE - 0002811,08/10/19,2019-08-24,45,Détaillant,13,10
CDE - 0002981,08/10/19,2019-08-28,36,Détaillant,2,9
CDE - 0003669,08/10/19,2019-08-19,46,Détaillant,2,5
CDE - 0004086,08/10/19,2019-08-23,20,Grossiste,1,9
CDE - 0005096,08/10/19,2019-08-28,30,Détaillant,1,5
CDE - 0007260,08/10/19,2019-08-16,8,Export,5,11
CDE - 0007455,08/10/19,2019-08-16,45,Détaillant,1,6
CDE - 0007586,08/10/19,2019-08-19,42,Détaillant,11,10
CDE - 0001233,08/11/19,2019-08-17,46,Grossiste,10,12
CDE - 0001952,08/11/19,2019-08-14,12,Grossiste,11,6
CDE - 0003665,08/11/19,2019-08-25,13,Détaillant,1,6
CDE - 0006772,08/11/19,2019-08-15,20,Grossiste,1,9
CDE - 0007517,08/11/19,2019-08-23,8,Grossiste,1,9
CDE - 0007762,08/11/19,2019-08-16,27,Détaillant,1,10
CDE - 000315,08/12/19,2019-08-17,37,Grossiste,7,7
CDE - 000800,08/12/19,2019-08-23,9,Grossiste,7,6
CDE - 0001601,08/12/19,2019-08-22,6,Détaillant,11,8
CDE - 0002349,08/12/19,2019-08-26,38,Détaillant,2,7
CDE - 0002704,08/12/19,2019-08-22,14,Grossiste,13,8
CDE - 0003315,08/12/19,2019-08-30,10,Détaillant,4,7
CDE - 0003465,08/12/19,2019-08-20,35,Détaillant,7,7
CDE - 0003488,08/12/19,2019-08-16,10,Export,7,5
CDE - 0003498,08/12/19,2019-08-24,38,Grossiste,2,12
CDE - 0004902,08/12/19,2019-08-29,35,Grossiste,1,5
CDE - 0006561,08/12/19,2019-08-19,48,Détaillant,10,12
CDE - 0007001,08/12/19,2019-08-21,47,Grossiste,5,10
CDE - 0003959,08/13/19,2019-08-29,33,Export,1,7
CDE - 0004273,08/13/19,2019-08-26,19,Grossiste,2,8
CDE - 0004999,08/13/19,2019-08-26,45,Grossiste,7,9
CDE - 0005141,08/13/19,2019-08-20,37,Grossiste,1,5
CDE - 0005302,08/13/19,2019-08-24,1,Détaillant,5,12
CDE - 0006107,08/13/19,2019-08-20,35,Grossiste,11,7
CDE - 0002419,08/14/19,2019-08-25,5,Grossiste,11,8
CDE - 0002534,08/14/19,2019-08-29,48,Grossiste,7,7
CDE - 0003604,08/14/19,2019-08-30,14,Export,11,11
CDE - 0005733,08/14/19,2019-08-30,22,Grossiste,11,11
CDE - 0007505,08/14/19,2019-08-30,43,Détaillant,9,10
CDE - 0007531,08/14/19,2019-08-27,32,Grossiste,2,10
CDE - 0007928,08/14/19,2019-08-29,19,Détaillant,9,6
CDE - 0001710,08/15/19,2019-08-19,43,Export,2,6
CDE - 0001804,08/15/19,2019-08-27,25,Grossiste,1,6
CDE - 0001832,08/15/19,2019-08-25,7,Export,9,11
CDE - 0006313,08/15/19,2019-08-20,9,Export,12,8
CDE - 0007428,08/15/19,2019-08-23,9,Détaillant,7,7
CDE - 0007816,08/15/19,2019-08-31,15,Grossiste,11,7
CDE - 000590,08/16/19,2019-08-31,13,Export,11,7
CDE - 0001177,08/16/19,2019-09-02,35,Détaillant,11,12
CDE - 0001297,08/16/19,2019-08-30,19,Détaillant,7,5
CDE - 0002616,08/16/19,2019-08-20,23,Détaillant,13,9
CDE - 0002909,08/16/19,2019-08-31,35,Grossiste,5,12
CDE - 0003036,08/16/19,2019-08-19,31,Détaillant,1,8
CDE - 0003651,08/16/19,2019-08-22,16,Grossiste,5,11
CDE - 0004780,08/16/19,2019-08-23,7,Détaillant,1,7
CDE - 0005503,08/16/19,2019-08-25,12,Détaillant,13,6
CDE - 0006758,08/16/19,2019-08-24,26,Grossiste,1,9
CDE - 0007672,08/16/19,2019-09-01,6,Détaillant,1,9
CDE - 0001029,08/17/19,2019-08-22,46,Détaillant,5,8
CDE - 0002861,08/17/19,2019-09-03,1,Grossiste,5,6
CDE - 0003169,08/17/19,2019-08-25,19,Détaillant,12,7
CDE - 0004479,08/17/19,2019-08-27,37,Grossiste,8,8
CDE - 0005052,08/17/19,2019-09-03,37,Grossiste,2,7
CDE - 0007062,08/17/19,2019-08-29,22,Export,5,12
CDE - 000517,08/18/19,2019-08-23,20,Détaillant,7,9
CDE - 0001790,08/18/19,2019-08-30,10,Grossiste,7,8
CDE - 0003416,08/18/19,2019-08-25,22,Grossiste,7,10
CDE - 0003559,08/18/19,2019-09-02,18,Grossiste,7,6
CDE - 0004410,08/18/19,2019-08-28,28,Grossiste,9,9
CDE - 0005906,08/18/19,2019-08-25,3,Grossiste,13,6
CDE - 0007032,08/18/19,2019-08-28,4,Grossiste,7,6
CDE - 0007189,08/18/19,2019-08-29,18,Export,7,5
CDE - 0007351,08/18/19,2019-08-26,36,Export,13,6
CDE - 0001329,08/19/19,2019-08-29,37,Grossiste,2,5
CDE - 0001877,08/19/19,2019-09-03,17,Export,1,7
CDE - 0002896,08/19/19,2019-08-31,8,Grossiste,13,11
CDE - 0003658,08/19/19,2019-08-30,2,Détaillant,11,5
CDE - 0003798,08/19/19,2019-09-06,32,Grossiste,10,8
CDE - 0003861,08/19/19,2019-08-30,40,Détaillant,2,9
CDE - 0004976,08/19/19,2019-09-02,44,Grossiste,7,10
CDE - 0005461,08/19/19,2019-09-03,31,Détaillant,5,9
