N° de Commande,Date de Commande,Date de Livraison,Id Client,Canal,Id Produit,Quantité
CDE - 0001178,06/16/18,2018-06-30,35,Détaillant,11,11
CDE - 0003711,06/16/18,2018-06-25,14,Détaillant,7,10
CDE - 0003755,06/16/18,2018-06-19,38,Détaillant,1,10
CDE - 0004488,06/16/18,2018-07-03,39,Détaillant,10,10
CDE - 0004713,06/16/18,2018-07-04,7,Détaillant,2,7
CDE - 0006128,06/16/18,2018-06-20,17,Détaillant,9,8
CDE - 0007389,06/16/18,2018-06-24,3,Détaillant,5,10
CDE - 000301,06/17/18,2018-07-05,20,Grossiste,2,11
CDE - 0001589,06/17/18,2018-06-21,19,Grossiste,2,12
CDE - 0002342,06/17/18,2018-06-22,13,Détaillant,7,11
CDE - 0003039,06/17/18,2018-06-24,9,Export,11,5
CDE - 0003087,06/17/18,2018-07-02,30,Détaillant,5,8
CDE - 0003261,06/17/18,2018-07-02,48,Export,11,9
CDE - 0004762,06/17/18,2018-07-02,14,Détaillant,1,11
CDE - 0006545,06/17/18,2018-06-24,14,Export,14,7
CDE - 0007247,06/17/18,2018-07-05,44,Grossiste,7,12
CDE - 000718,06/18/18,2018-06-27,30,Grossiste,5,6
CDE - 0001554,06/18/18,2018-06-25,2,Grossiste,5,7
CDE - 0003072,06/18/18,2018-07-02,37,Détaillant,1,6
CDE - 0004102,06/18/18,2018-06-22,34,Détaillant,3,7
CDE - 0004835,06/18/18,2018-06-28,48,Détaillant,2,12
CDE - 0005771,06/18/18,2018-06-28,37,Grossiste,1,7
CDE - 000397,06/19/18,2018-07-06,13,Détaillant,13,5
CDE - 0001399,06/19/18,2018-06-24,3,Détaillant,6,12
CDE - 0002361,06/19/18,2018-06-24,11,Grossiste,2,5
CDE - 0003006,06/19/18,2018-06-28,17,Grossiste,9,11
CDE - 0004346,06/19/18,2018-06-25,9,Grossiste,7,10
CDE - 0005798,06/19/18,2018-07-04,20,Grossiste,1,12
CDE - 0006132,06/19/18,2018-06-22,10,Détaillant,5,9
CDE - 0007883,06/19/18,2018-07-04,44,Détaillant,13,5
CDE - 000427,06/20/18,2018-06-26,44,Export,1,8
CDE - 0003172,06/20/18,2018-07-08,41,Détaillant,7,5
CDE - 0003969,06/20/18,2018-06-25,16,Grossiste,2,8
CDE - 0004214,06/20/18,2018-07-03,3,Détaillant,5,11
CDE - 0004347,06/20/18,2018-06-27,14,Export,13,7
CDE - 0005038,06/20/18,2018-06-28,13,Grossiste,9,10
CDE - 0005423,06/20/18,2018-07-01,39,Grossiste,9,7
CDE - 0005569,06/20/18,2018-06-28,12,Grossiste,2,12
CDE - 0005692,06/20/18,2018-07-02,32,Grossiste,11,5
CDE - 0006230,06/20/18,2018-07-01,47,Grossiste,1,11
CDE - 0006458,06/20/18,2018-07-01,32,Grossiste,5,11
CDE - 0006654,06/20/18,2018-07-04,26,Détaillant,13,10
CDE - 0006699,06/20/18,2018-07-04,8,Détaillant,7,8
CDE - 000919,06/21/18,2018-07-07,3,Export,1,5
CDE - 0002223,06/21/18,2018-06-25,21,Détaillant,2,11
CDE - 0003202,06/21/18,2018-07-07,31,Détaillant,1,9
CDE - 0004756,06/21/18,2018-07-05,5,Détaillant,6,10
CDE - 0005758,06/21/18,2018-06-27,23,Grossiste,2,11
CDE - 000609,06/22/18,2018-07-04,4,Export,5,6
CDE - 000931,06/22/18,2018-07-01,21,Détaillant,11,5
CDE - 0001212,06/22/18,2018-06-27,22,Détaillant,2,7
CDE - 0001384,06/22/18,2018-06-26,14,Grossiste,9,11
CDE - 0001768,06/22/18,2018-07-04,26,Export,2,7
CDE - 0001889,06/22/18,2018-07-04,49,Détaillant,1,8
CDE - 0002004,06/22/18,2018-06-25,12,Grossiste,7,8
CDE - 0002106,06/22/18,2018-07-05,11,Grossiste,2,12
CDE - 0004880,06/22/18,2018-07-02,38,Détaillant,7,7
CDE - 0001081,06/23/18,2018-07-01,30,Détaillant,1,12
CDE - 0005405,06/24/18,2018-07-12,30,Grossiste,4,12
CDE - 0006630,06/24/18,2018-07-01,49,Grossiste,7,11
CDE - 0006808,06/24/18,2018-07-11,20,Grossiste,7,8
CDE - 0006864,06/24/18,2018-07-02,30,Grossiste,1,6
CDE - 000190,06/25/18,2018-07-08,38,Grossiste,12,9
CDE - 0001203,06/25/18,2018-07-03,10,Détaillant,11,7
CDE - 0003398,06/25/18,2018-07-09,43,Détaillant,14,9
CDE - 0004409,06/25/18,2018-07-05,37,Détaillant,7,10
CDE - 0004600,06/25/18,2018-07-03,18,Grossiste,5,10
CDE - 0006509,06/25/18,2018-07-07,11,Export,7,6
CDE - 000385,06/26/18,2018-07-05,12,Détaillant,4,5
CDE - 0001105,06/26/18,2018-07-06,22,Détaillant,7,5
CDE - 0002810,06/26/18,2018-07-08,26,Export,8,5
CDE - 0003616,06/26/18,2018-07-03,31,Grossiste,12,6
CDE - 0003826,06/26/18,2018-07-07,16,Grossiste,11,5
CDE - 0003964,06/26/18,2018-06-30,6,Grossiste,5,8
CDE - 0004411,06/26/18,2018-07-11,29,Grossiste,8,6
CDE - 0004567,06/26/18,2018-07-04,12,Export,9,11
CDE - 0006905,06/26/18,2018-07-03,47,Détaillant,1,6
CDE - 000509,06/27/18,2018-07-08,9,Détaillant,5,10
CDE - 0001963,06/27/18,2018-07-09,33,Grossiste,13,7
CDE - 0003128,06/27/18,2018-07-10,1,Détaillant,1,10
CDE - 0004244,06/27/18,2018-06-30,47,Grossiste,1,11
CDE - 0006220,06/27/18,2018-07-07,16,Grossiste,6,11
CDE - 0006704,06/27/18,2018-07-14,50,Grossiste,2,9
CDE - 0006889,06/27/18,2018-06-30,9,Grossiste,7,9
CDE - 0001845,06/28/18,2018-07-11,27,Grossiste,9,10
CDE - 0003275,06/28/18,2018-07-04,50,Grossiste,7,10
CDE - 0006250,06/28/18,2018-07-03,17,Grossiste,9,5
CDE - 0006348,06/28/18,2018-07-01,10,Grossiste,2,11
CDE - 0007908,06/28/18,2018-07-15,11,Détaillant,3,8
CDE - 000211,06/29/18,2018-07-04,40,Grossiste,13,9
CDE - 000887,06/29/18,2018-07-12,16,Détaillant,3,7
CDE - 000949,06/29/18,2018-07-05,21,Détaillant,3,8
CDE - 0001169,06/29/18,2018-07-15,1,Export,7,10
CDE - 0002021,06/29/18,2018-07-04,39,Détaillant,6,10
CDE - 0002605,06/29/18,2018-07-10,47,Détaillant,1,9
CDE - 0004296,06/29/18,2018-07-14,25,Grossiste,1,8
CDE - 0005234,06/29/18,2018-07-04,47,Détaillant,9,5
CDE - 0006660,06/29/18,2018-07-02,50,Grossiste,5,5
CDE - 0006876,06/29/18,2018-07-12,29,Grossiste,7,5
CDE - 0007684,06/29/18,2018-07-03,33,Grossiste,7,8
CDE - 000737,06/30/18,2018-07-10,33,Grossiste,6,5
CDE - 0003778,06/30/18,2018-07-11,14,Export,2,11
CDE - 0004020,06/30/18,2018-07-07,45,Grossiste,13,7
CDE - 0004913,06/30/18,2018-07-03,37,Export,9,11
CDE - 0006401,06/30/18,2018-07-04,35,Export,7,12
CDE - 0006827,06/30/18,2018-07-14,18,Grossiste,10,8
CDE - 000600,07/01/18,2018-07-19,31,Grossiste,13,8
CDE - 0001391,07/01/18,2018-07-09,27,Grossiste,9,10
CDE - 0002141,07/01/18,2018-07-12,50,Grossiste,12,12
CDE - 0002862,07/01/18,2018-07-10,32,Détaillant,11,11
CDE - 0003562,07/01/18,2018-07-16,48,Détaillant,1,5
CDE - 0005372,07/01/18,2018-07-18,46,Détaillant,3,8
CDE - 0005591,07/01/18,2018-07-13,21,Grossiste,13,7
CDE - 0007585,07/01/18,2018-07-08,33,Détaillant,2,6
CDE - 0007617,07/01/18,2018-07-18,27,Détaillant,11,10
CDE - 0007963,07/01/18,2018-07-10,10,Grossiste,14,9
CDE - 000310,07/02/18,2018-07-05,14,Export,7,12
CDE - 000775,07/02/18,2018-07-06,33,Export,12,8
CDE - 0001781,07/02/18,2018-07-14,20,Détaillant,2,6
CDE - 0001929,07/02/18,2018-07-10,29,Grossiste,2,11
CDE - 0004603,07/02/18,2018-07-18,2,Grossiste,9,11
CDE - 0005246,07/02/18,2018-07-17,15,Export,2,12
CDE - 0006381,07/02/18,2018-07-11,37,Grossiste,13,7
CDE - 0006457,07/02/18,2018-07-18,13,Grossiste,5,8
CDE - 0006910,07/02/18,2018-07-09,12,Grossiste,11,12
CDE - 000421,07/03/18,2018-07-07,50,Détaillant,3,12
CDE - 000668,07/03/18,2018-07-15,25,Grossiste,1,6
CDE - 0002860,07/03/18,2018-07-16,31,Grossiste,7,9
CDE - 0004805,07/03/18,2018-07-17,9,Détaillant,7,6
CDE - 0006248,07/03/18,2018-07-16,49,Grossiste,3,11
CDE - 0006337,07/03/18,2018-07-21,27,Grossiste,9,5
CDE - 0006829,07/03/18,2018-07-09,29,Détaillant,1,5
CDE - 0007248,07/03/18,2018-07-10,32,Détaillant,13,12
CDE - 0001284,07/04/18,2018-07-11,43,Détaillant,11,5
CDE - 0003420,07/04/18,2018-07-13,44,Détaillant,10,5
CDE - 0003947,07/04/18,2018-07-17,18,Export,10,5
CDE - 0004212,07/04/18,2018-07-11,38,Grossiste,7,11
CDE - 0004564,07/04/18,2018-07-17,43,Grossiste,13,11
CDE - 0005770,07/04/18,2018-07-15,14,Export,13,12
CDE - 0007435,07/04/18,2018-07-19,39,Grossiste,12,8
CDE - 0004684,07/05/18,2018-07-22,17,Grossiste,2,12
CDE - 0008032,07/05/18,2018-07-23,38,Détaillant,7,8
CDE - 000951,07/06/18,2018-07-13,17,Export,11,6
CDE - 0001599,07/06/18,2018-07-10,30,Export,7,7
CDE - 0001813,07/06/18,2018-07-15,39,Détaillant,2,10
CDE - 0003077,07/06/18,2018-07-10,30,Grossiste,3,7
CDE - 0003638,07/06/18,2018-07-11,23,Export,1,5
CDE - 0004868,07/06/18,2018-07-15,33,Export,2,12
CDE - 0006942,07/06/18,2018-07-18,34,Grossiste,9,8
CDE - 000191,07/07/18,2018-07-21,21,Détaillant,5,10
CDE - 0002005,07/07/18,2018-07-13,2,Grossiste,7,10
CDE - 0002957,07/07/18,2018-07-22,36,Détaillant,14,7
CDE - 0004006,07/07/18,2018-07-20,45,Détaillant,12,11
CDE - 0004248,07/07/18,2018-07-18,2,Détaillant,1,6
CDE - 0004718,07/07/18,2018-07-25,38,Grossiste,7,6
CDE - 0004775,07/07/18,2018-07-17,27,Grossiste,11,11
CDE - 0005537,07/07/18,2018-07-19,25,Grossiste,10,5
CDE - 0006733,07/07/18,2018-07-18,9,Détaillant,1,11
CDE - 0007689,07/07/18,2018-07-11,35,Grossiste,11,8
CDE - 0007775,07/07/18,2018-07-23,33,Détaillant,5,11
CDE - 0008054,07/07/18,2018-07-17,7,Grossiste,9,5
CDE - 0001218,07/08/18,2018-07-26,19,Détaillant,11,8
CDE - 0004482,07/08/18,2018-07-21,50,Grossiste,11,5
CDE - 0004630,07/08/18,2018-07-13,29,Détaillant,2,7
CDE - 0005013,07/08/18,2018-07-26,20,Détaillant,2,7
CDE - 0005023,07/08/18,2018-07-13,34,Grossiste,2,7
CDE - 0007350,07/08/18,2018-07-23,46,Détaillant,13,10
CDE - 0007557,07/08/18,2018-07-22,16,Grossiste,11,5
CDE - 0003313,07/09/18,2018-07-15,7,Grossiste,5,9
CDE - 0003473,07/09/18,2018-07-17,20,Grossiste,5,10
CDE - 0004313,07/09/18,2018-07-16,12,Grossiste,14,11
CDE - 0004717,07/09/18,2018-07-16,43,Grossiste,1,6
CDE - 0005090,07/09/18,2018-07-14,7,Détaillant,2,12
CDE - 0005482,07/09/18,2018-07-23,7,Grossiste,13,10
CDE - 000582,07/10/18,2018-07-20,17,Grossiste,2,9
CDE - 0001818,07/10/18,2018-07-19,42,Grossiste,5,9
CDE - 0002275,07/10/18,2018-07-21,14,Détaillant,3,12
CDE - 0002314,07/10/18,2018-07-18,4,Grossiste,8,5
CDE - 0004429,07/10/18,2018-07-24,45,Détaillant,12,6
CDE - 0005669,07/10/18,2018-07-27,35,Export,7,9
CDE - 0005875,07/10/18,2018-07-18,6,Grossiste,1,5
CDE - 0006618,07/10/18,2018-07-15,29,Grossiste,11,7
CDE - 0007449,07/10/18,2018-07-22,6,Détaillant,1,7
CDE - 0007653,07/10/18,2018-07-24,18,Export,13,10
CDE - 000387,07/11/18,2018-07-25,31,Grossiste,11,5
CDE - 000443,07/11/18,2018-07-14,12,Détaillant,1,6
CDE - 000972,07/11/18,2018-07-24,8,Détaillant,13,7
CDE - 0002080,07/11/18,2018-07-14,41,Grossiste,10,12
CDE - 0002871,07/11/18,2018-07-29,9,Grossiste,13,8
CDE - 0004834,07/11/18,2018-07-18,50,Détaillant,2,6
CDE - 0007820,07/11/18,2018-07-21,4,Grossiste,1,7
CDE - 000403,07/12/18,2018-07-24,14,Détaillant,5,12
CDE - 000630,07/12/18,2018-07-26,40,Grossiste,7,7
CDE - 0002171,07/12/18,2018-07-28,6,Grossiste,2,6
CDE - 0003522,07/12/18,2018-07-17,29,Détaillant,9,12
CDE - 0005330,07/12/18,2018-07-18,39,Détaillant,3,5
CDE - 0005358,07/12/18,2018-07-25,38,Détaillant,1,10
CDE - 0005535,07/12/18,2018-07-19,35,Grossiste,7,8
CDE - 0006044,07/12/18,2018-07-15,21,Grossiste,7,7
CDE - 0006064,07/12/18,2018-07-17,2,Grossiste,11,10
CDE - 0006620,07/12/18,2018-07-19,50,Détaillant,1,6
CDE - 0007031,07/12/18,2018-07-19,13,Détaillant,1,9
CDE - 000781,07/13/18,2018-07-25,22,Grossiste,1,11
CDE - 0002023,07/13/18,2018-07-16,9,Détaillant,11,8
CDE - 0002507,07/13/18,2018-07-31,7,Grossiste,7,5
CDE - 0003489,07/13/18,2018-07-29,17,Grossiste,11,12
CDE - 0004899,07/13/18,2018-07-31,7,Grossiste,11,12
CDE - 0005586,07/13/18,2018-07-20,38,Grossiste,7,6
CDE - 0006305,07/13/18,2018-07-30,7,Grossiste,2,8
CDE - 0004845,07/14/18,2018-07-17,35,Détaillant,7,10
CDE - 0006494,07/14/18,2018-07-21,11,Grossiste,11,12
CDE - 0006520,07/14/18,2018-07-28,9,Grossiste,5,11
CDE - 0006626,07/14/18,2018-07-22,10,Grossiste,6,8
CDE - 0003088,07/15/18,2018-07-28,42,Détaillant,1,12
CDE - 0004971,07/15/18,2018-07-20,13,Export,2,9
CDE - 0005676,07/15/18,2018-07-21,8,Grossiste,2,8
CDE - 0005728,07/15/18,2018-07-25,9,Détaillant,5,5
CDE - 0006943,07/15/18,2018-08-02,31,Grossiste,3,5
CDE - 0007575,07/15/18,2018-07-19,32,Grossiste,1,12
CDE - 0001429,07/16/18,2018-07-25,35,Détaillant,5,8
CDE - 0003280,07/16/18,2018-07-26,2,Grossiste,6,9
CDE - 0003676,07/16/18,2018-08-03,9,Export,9,5
CDE - 0003898,07/16/18,2018-08-01,41,Grossiste,1,12
CDE - 0005003,07/16/18,2018-08-01,11,Export,13,6
CDE - 0007846,07/16/18,2018-07-21,19,Détaillant,7,9
CDE - 000878,07/17/18,2018-07-27,40,Grossiste,9,9
CDE - 0001743,07/17/18,2018-08-04,49,Grossiste,10,10
CDE - 0001801,07/17/18,2018-07-29,2,Détaillant,13,7
CDE - 0003034,07/17/18,2018-07-27,28,Export,7,9
CDE - 0003707,07/17/18,2018-07-21,1,Export,2,8
CDE - 0006421,07/17/18,2018-08-04,22,Grossiste,2,7
CDE - 0007113,07/17/18,2018-07-25,43,Grossiste,11,9
CDE - 0001441,07/18/18,2018-07-23,9,Grossiste,7,11
CDE - 0001808,07/18/18,2018-08-02,17,Grossiste,5,9
CDE - 0003478,07/18/18,2018-07-23,24,Détaillant,11,6
CDE - 0005236,07/18/18,2018-08-04,39,Grossiste,13,10
CDE - 0005957,07/18/18,2018-08-04,37,Détaillant,5,6
CDE - 0007518,07/18/18,2018-07-27,12,Grossiste,2,11
CDE - 0007519,07/18/18,2018-07-26,50,Grossiste,2,11
CDE - 000121,07/19/18,2018-08-05,46,Export,1,8
CDE - 000975,07/19/18,2018-07-23,28,Export,1,10
CDE - 0002621,07/19/18,2018-08-04,12,Détaillant,7,6
CDE - 0004140,07/19/18,2018-07-29,20,Grossiste,5,7
CDE - 0005817,07/19/18,2018-07-24,10,Grossiste,1,12
CDE - 0006395,07/19/18,2018-08-02,34,Grossiste,4,10
CDE - 0007667,07/19/18,2018-08-04,33,Grossiste,9,8
CDE - 0007823,07/19/18,2018-08-04,48,Grossiste,7,10
CDE - 0002244,07/20/18,2018-08-05,32,Grossiste,7,8
CDE - 0004067,07/20/18,2018-07-23,39,Grossiste,1,5
CDE - 0004533,07/20/18,2018-07-26,31,Grossiste,1,8
CDE - 0004831,07/20/18,2018-08-07,12,Détaillant,3,10
CDE - 0005401,07/20/18,2018-07-23,37,Grossiste,11,7
CDE - 0005664,07/20/18,2018-07-30,38,Détaillant,1,8
CDE - 0006378,07/20/18,2018-08-03,1,Grossiste,11,9
CDE - 000484,07/21/18,2018-07-24,40,Détaillant,11,5
CDE - 000846,07/21/18,2018-08-01,27,Grossiste,11,7
CDE - 0001004,07/21/18,2018-07-28,39,Grossiste,2,8
CDE - 0001782,07/21/18,2018-08-03,45,Grossiste,1,9
CDE - 0002618,07/21/18,2018-07-24,43,Détaillant,1,6
CDE - 0003908,07/21/18,2018-07-30,17,Grossiste,9,10
CDE - 0007831,07/21/18,2018-07-29,49,Grossiste,1,11
CDE - 0003064,07/22/18,2018-08-04,47,Détaillant,1,6
CDE - 0003794,07/22/18,2018-08-05,48,Grossiste,7,10
CDE - 0003842,07/22/18,2018-08-08,7,Export,11,11
CDE - 0007085,07/22/18,2018-07-27,42,Export,9,6
CDE - 000545,07/23/18,2018-08-08,50,Grossiste,11,11
CDE - 0002228,07/23/18,2018-08-02,39,Export,2,6
CDE - 0003104,07/23/18,2018-08-04,44,Grossiste,5,5
CDE - 0003281,07/23/18,2018-07-30,21,Grossiste,5,6
CDE - 0003705,07/23/18,2018-07-27,25,Grossiste,5,12
CDE - 0004317,07/23/18,2018-07-28,18,Grossiste,7,12
CDE - 0007996,07/23/18,2018-07-28,14,Grossiste,8,5
CDE - 0001050,07/24/18,2018-07-28,24,Export,2,10
CDE - 0002471,07/24/18,2018-08-01,10,Grossiste,13,9
CDE - 0005642,07/24/18,2018-07-27,25,Grossiste,1,7
CDE - 0007532,07/24/18,2018-08-10,33,Grossiste,2,8
CDE - 0007757,07/24/18,2018-08-02,12,Grossiste,9,12
CDE - 000238,07/25/18,2018-08-02,7,Grossiste,5,9
CDE - 000320,07/25/18,2018-08-09,7,Détaillant,13,8
CDE - 0005515,07/25/18,2018-08-02,23,Détaillant,5,5
CDE - 0006387,07/25/18,2018-07-29,4,Grossiste,5,12
CDE - 0006405,07/25/18,2018-07-28,8,Export,13,11
CDE - 0007835,07/25/18,2018-07-29,39,Export,1,11
CDE - 0001522,07/26/18,2018-07-29,17,Export,4,11
CDE - 0001987,07/26/18,2018-08-09,49,Détaillant,7,8
CDE - 0002421,07/26/18,2018-08-02,27,Détaillant,7,10
CDE - 0002422,07/26/18,2018-08-04,32,Grossiste,1,5
CDE - 0002765,07/26/18,2018-07-29,27,Détaillant,5,7
CDE - 0003380,07/26/18,2018-07-29,3,Grossiste,11,8
CDE - 0003763,07/26/18,2018-08-12,11,Détaillant,13,12
CDE - 0005727,07/26/18,2018-08-10,40,Export,2,12
CDE - 0008067,07/26/18,2018-08-05,31,Grossiste,1,7
CDE - 000614,07/27/18,2018-08-05,3,Grossiste,14,5
CDE - 0004132,07/27/18,2018-08-08,50,Export,7,6
CDE - 0004909,07/27/18,2018-08-13,31,Grossiste,1,12
CDE - 0005283,07/27/18,2018-08-01,12,Grossiste,1,5
CDE - 0005999,07/27/18,2018-08-08,9,Détaillant,11,8
CDE - 0006164,07/27/18,2018-08-14,4,Détaillant,5,10
CDE - 0007774,07/27/18,2018-08-12,4,Export,2,7
CDE - 0007812,07/27/18,2018-08-13,23,Grossiste,12,6
CDE - 000102,07/28/18,2018-08-07,20,Grossiste,2,5
CDE - 000345,07/28/18,2018-08-11,38,Grossiste,7,8
CDE - 000896,07/28/18,2018-08-03,48,Grossiste,5,5
CDE - 0004261,07/28/18,2018-08-04,37,Grossiste,8,6
CDE - 0007002,07/28/18,2018-08-08,23,Grossiste,3,11
CDE - 000140,07/29/18,2018-08-05,26,Grossiste,5,9
CDE - 0002058,07/29/18,2018-08-05,30,Grossiste,2,5
CDE - 0002359,07/29/18,2018-08-14,1,Export,1,5
CDE - 0003043,07/29/18,2018-08-08,45,Détaillant,7,12
CDE - 0003177,07/29/18,2018-08-02,1,Grossiste,11,10
CDE - 0004370,07/29/18,2018-08-06,23,Grossiste,7,8
CDE - 0007077,07/29/18,2018-08-06,37,Grossiste,12,9
CDE - 0007360,07/29/18,2018-08-09,18,Grossiste,9,11
CDE - 0007444,07/29/18,2018-08-02,5,Grossiste,1,7
CDE - 0002125,07/30/18,2018-08-13,38,Grossiste,1,8
CDE - 0003244,07/30/18,2018-08-09,8,Détaillant,13,5
CDE - 0003333,07/30/18,2018-08-06,4,Export,13,7
CDE - 0003353,07/30/18,2018-08-10,18,Grossiste,2,8
CDE - 0004084,07/30/18,2018-08-02,37,Détaillant,8,9
CDE - 0005685,07/30/18,2018-08-05,46,Grossiste,8,8
CDE - 0006213,07/30/18,2018-08-10,42,Détaillant,8,10
CDE - 0002397,07/31/18,2018-08-03,34,Grossiste,11,11
CDE - 0002815,07/31/18,2018-08-04,4,Grossiste,11,7
CDE - 0003019,07/31/18,2018-08-16,47,Grossiste,8,7
CDE - 0003287,07/31/18,2018-08-04,18,Détaillant,5,8
CDE - 0003534,07/31/18,2018-08-11,32,Export,12,11
CDE - 0003855,07/31/18,2018-08-17,34,Détaillant,2,8
CDE - 0004233,07/31/18,2018-08-15,21,Grossiste,7,11
CDE - 0005456,07/31/18,2018-08-13,25,Détaillant,1,11
CDE - 0006436,07/31/18,2018-08-14,31,Grossiste,5,12
CDE - 0007843,07/31/18,2018-08-07,32,Grossiste,7,5
CDE - 000226,08/01/18,2018-08-08,5,Grossiste,2,8
CDE - 0002116,08/01/18,2018-08-19,39,Grossiste,2,11
CDE - 0002511,08/01/18,2018-08-15,28,Grossiste,7,7
CDE - 0004825,08/01/18,2018-08-10,3,Détaillant,6,5
CDE - 0005792,08/01/18,2018-08-12,24,Grossiste,5,7
CDE - 0002581,08/02/18,2018-08-17,30,Grossiste,2,5
CDE - 0004611,08/02/18,2018-08-10,8,Détaillant,11,10
CDE - 0004716,08/02/18,2018-08-11,2,Détaillant,4,9
CDE - 0006147,08/02/18,2018-08-09,17,Grossiste,11,12
CDE - 0006692,08/02/18,2018-08-18,46,Grossiste,5,11
CDE - 000293,08/03/18,2018-08-07,3,Détaillant,7,8
CDE - 000816,08/03/18,2018-08-16,34,Grossiste,1,11
CDE - 0001300,08/03/18,2018-08-11,36,Grossiste,7,7
CDE - 0003236,08/03/18,2018-08-12,8,Grossiste,3,9
CDE - 0004036,08/03/18,2018-08-14,45,Détaillant,13,7
CDE - 0005322,08/03/18,2018-08-10,26,Export,12,8
CDE - 0005354,08/03/18,2018-08-12,4,Grossiste,1,6
CDE - 0006701,08/03/18,2018-08-09,45,Export,2,10
CDE - 0007395,08/03/18,2018-08-17,11,Détaillant,7,10
CDE - 0001125,08/04/18,2018-08-13,18,Grossiste,1,8
CDE - 0001895,08/04/18,2018-08-16,38,Grossiste,1,6
CDE - 0003095,08/04/18,2018-08-15,23,Grossiste,9,7
CDE - 0004121,08/04/18,2018-08-19,29,Détaillant,5,5
CDE - 0005543,08/04/18,2018-08-20,47,Grossiste,7,12
CDE - 0007822,08/04/18,2018-08-14,34,Détaillant,7,10
CDE - 0003576,08/05/18,2018-08-12,30,Détaillant,9,7
CDE - 0003833,08/05/18,2018-08-11,4,Grossiste,1,11
CDE - 0004218,08/05/18,2018-08-09,23,Export,8,10
CDE - 0005235,08/05/18,2018-08-10,32,Grossiste,2,7
CDE - 0005429,08/05/18,2018-08-16,45,Détaillant,7,8
CDE - 0005580,08/05/18,2018-08-22,25,Détaillant,9,6
CDE - 0006349,08/05/18,2018-08-15,17,Grossiste,7,10
CDE - 0007122,08/05/18,2018-08-14,43,Grossiste,13,11
CDE - 000308,08/06/18,2018-08-18,22,Détaillant,2,11
CDE - 0002650,08/06/18,2018-08-24,36,Détaillant,11,10
CDE - 0003125,08/06/18,2018-08-17,12,Grossiste,5,8
CDE - 0005148,08/06/18,2018-08-21,47,Export,5,6
CDE - 0005171,08/06/18,2018-08-23,19,Export,2,6
CDE - 0005661,08/06/18,2018-08-10,32,Grossiste,3,7
CDE - 000207,08/07/18,2018-08-10,13,Grossiste,5,7
CDE - 000378,08/07/18,2018-08-12,10,Grossiste,11,11
CDE - 000604,08/07/18,2018-08-10,1,Export,13,7
CDE - 0003084,08/07/18,2018-08-13,8,Grossiste,7,6
CDE - 0004197,08/07/18,2018-08-19,1,Détaillant,13,8
CDE - 0005967,08/07/18,2018-08-18,37,Export,2,9
CDE - 0006524,08/07/18,2018-08-13,9,Grossiste,7,11
CDE - 0007305,08/07/18,2018-08-11,46,Détaillant,13,5
CDE - 0007465,08/07/18,2018-08-14,46,Grossiste,1,9
CDE - 000186,08/08/18,2018-08-18,36,Grossiste,2,8
CDE - 000275,08/08/18,2018-08-17,24,Détaillant,7,10
CDE - 000306,08/08/18,2018-08-25,36,Détaillant,7,10
CDE - 0002046,08/08/18,2018-08-12,34,Détaillant,14,8
CDE - 0002546,08/08/18,2018-08-21,44,Détaillant,9,11
CDE - 0002806,08/08/18,2018-08-20,9,Détaillant,13,9
CDE - 0003646,08/08/18,2018-08-16,28,Grossiste,1,9
CDE - 0005164,08/08/18,2018-08-17,5,Export,2,5
CDE - 0005527,08/08/18,2018-08-14,28,Grossiste,11,8
CDE - 0007525,08/08/18,2018-08-20,27,Export,5,10
CDE - 000228,08/09/18,2018-08-27,21,Détaillant,2,5
CDE - 000815,08/09/18,2018-08-12,14,Détaillant,10,11
CDE - 0001305,08/09/18,2018-08-12,49,Export,1,8
CDE - 0002000,08/09/18,2018-08-22,23,Grossiste,2,5
CDE - 0002757,08/09/18,2018-08-20,21,Grossiste,1,11
CDE - 0004002,08/09/18,2018-08-18,45,Détaillant,10,6
CDE - 0006667,08/09/18,2018-08-20,42,Détaillant,12,10
CDE - 0006997,08/09/18,2018-08-17,9,Grossiste,5,7
CDE - 0007261,08/09/18,2018-08-20,34,Détaillant,11,10
CDE - 0007884,08/09/18,2018-08-13,30,Grossiste,2,11
CDE - 0001529,08/10/18,2018-08-20,24,Détaillant,11,5
CDE - 0003298,08/10/18,2018-08-24,11,Détaillant,5,6
CDE - 0003369,08/10/18,2018-08-19,1,Détaillant,1,12
CDE - 0003696,08/10/18,2018-08-17,30,Détaillant,5,5
CDE - 0004939,08/10/18,2018-08-26,32,Grossiste,2,8
CDE - 0005493,08/10/18,2018-08-13,27,Export,2,6
CDE - 0005653,08/10/18,2018-08-14,2,Détaillant,13,5
CDE - 0006628,08/10/18,2018-08-13,44,Grossiste,1,5
CDE - 000957,08/11/18,2018-08-21,2,Détaillant,9,12
CDE - 0001025,08/11/18,2018-08-16,44,Détaillant,7,7
CDE - 0001186,08/11/18,2018-08-21,14,Export,13,10
CDE - 0002561,08/11/18,2018-08-16,39,Grossiste,11,9
CDE - 0006002,08/11/18,2018-08-18,44,Grossiste,9,11
CDE - 000723,08/12/18,2018-08-20,13,Export,5,10
CDE - 0001052,08/12/18,2018-08-15,44,Export,5,5
CDE - 0003923,08/12/18,2018-08-28,1,Export,1,5
CDE - 0007044,08/12/18,2018-08-26,18,Détaillant,2,12
CDE - 0007334,08/12/18,2018-08-22,21,Grossiste,7,9
